1227 - 03,05,06,11,18,20,21,24,29,34,36,39,42,49,57,62,64,75,80,94
1226 - 04,09,18,20,21,24,27,30,49,58,65,66,72,78,79,80,82,94,95,98
1225 - 01,07,10,17,20,21,26,51,56,58,67,69,70,72,74,75,76,77,87,90
1224 - 01,03,12,14,20,27,28,29,40,44,55,62,71,84,86,87,90,91,94,97
1223 - 08,09,10,14,24,32,36,40,46,51,58,60,65,77,79,81,83,86,94,99
1222 - 01,06,18,26,28,31,32,37,39,45,50,53,56,57,62,68,69,78,82,96
1221 - 05,13,17,18,21,24,35,36,43,44,54,65,69,72,75,76,81,85,88,96
1220 - 05,06,10,22,32,33,34,53,54,55,60,63,64,65,69,74,79,82,87,97
1219 - 01,02,14,18,19,24,37,41,43,44,52,55,75,80,83,84,86,92,95,99
1218 - 02,04,05,16,18,30,36,47,57,58,60,67,69,72,73,81,86,88,95,97
1217 - 01,07,16,17,24,26,35,40,41,45,47,53,54,55,64,67,71,72,90,94
1216 - 03,08,11,12,18,43,50,51,56,60,63,67,70,76,77,78,83,92,95,96
1215 - 01,06,08,10,11,27,34,41,49,62,64,65,67,71,73,75,78,84,91,97
1214 - 07,08,11,33,37,39,41,44,48,50,52,54,55,62,66,67,74,76,79,92
1213 - 00,04,06,15,20,23,30,34,35,37,44,45,56,58,67,72,79,82,86,92
1212 - 12,15,16,26,35,36,37,39,41,46,47,69,70,76,82,83,87,93,95,99
1211 - 11,13,19,25,26,27,36,39,44,45,48,50,53,56,58,59,66,89,91,92
1210 - 04,07,08,09,11,15,17,21,32,42,49,50,65,67,68,72,79,86,90,96
1209 - 05,06,07,13,17,24,27,50,51,54,57,61,62,64,86,89,90,91,92,94
1208 - 07,08,09,11,32,45,46,49,51,58,60,71,73,77,89,92,93,95,96,99
1207 - 04,08,14,23,38,39,42,45,46,53,54,65,67,72,73,78,85,86,89,91
1206 - 01,07,10,19,28,29,33,35,54,55,57,60,62,67,71,86,88,90,94,96
1205 - 00,01,02,08,11,13,16,19,25,27,28,31,32,40,42,65,66,71,83,90
1204 - 05,15,20,22,25,27,29,35,36,46,51,53,55,57,65,68,73,78,83,85
1203 - 00,06,29,34,41,49,53,55,62,67,68,69,71,76,78,81,83,88,89,91
1202 - 04,06,12,13,18,29,30,32,34,37,42,43,46,48,54,56,62,63,70,76
1201 - 04,11,15,24,26,33,34,39,41,48,62,63,72,73,75,77,79,86,87,91
1200 - 01,09,11,14,17,31,34,40,42,43,44,49,55,56,61,67,78,80,83,92
1199 - 01,08,24,26,28,32,34,36,39,48,59,63,70,72,77,80,81,87,89,94
1198 - 02,04,06,08,21,24,25,27,29,37,62,64,68,72,73,79,85,92,96,97
1197 - 02,08,12,14,18,30,33,38,50,51,58,61,64,67,72,76,80,82,93,95
1196 - 04,09,14,22,23,31,35,49,55,65,66,69,71,73,78,80,87,89,92,99
1195 - 00,01,03,06,12,14,18,20,26,29,39,41,47,51,56,59,60,70,73,79
1194 - 04,06,09,11,19,26,29,32,40,51,59,61,63,70,72,78,87,91,92,95
1193 - 00,08,15,18,25,33,37,42,62,66,73,76,78,79,81,84,86,87,89,93
1192 - 02,10,11,12,16,19,26,37,38,39,59,64,65,70,73,80,81,89,90,97
1191 - 02,16,17,18,23,24,28,40,45,47,48,54,66,73,75,80,81,87,90,92
1190 - 01,14,20,33,41,44,48,52,53,62,64,70,72,74,76,77,78,82,87,97
1189 - 00,05,09,22,26,32,36,40,44,50,51,53,59,69,71,72,81,85,92,94
1188 - 02,04,09,11,23,27,41,42,44,63,67,71,78,83,85,87,93,96,97,98
1187 - 00,03,06,07,14,22,24,26,30,32,42,43,48,59,62,67,78,86,94,95
1186 - 01,03,07,14,24,28,46,51,52,57,61,63,64,67,68,73,78,87,88,93
1185 - 03,10,14,16,25,29,33,36,47,54,55,58,60,61,63,67,68,71,81,88
1184 - 05,06,08,13,16,19,20,22,36,42,43,50,59,61,62,64,85,87,94,96
1183 - 02,15,16,17,32,34,43,62,65,71,73,74,76,85,87,88,89,93,96,97
1182 - 00,06,10,13,17,20,23,37,43,44,49,50,55,58,69,70,73,77,88,92
1181 - 00,02,12,16,17,21,26,31,32,33,36,38,39,42,46,49,50,57,86,92
1180 - 03,05,11,20,29,37,39,42,44,50,52,57,65,70,82,83,85,92,97,98
1179 - 04,05,11,16,18,26,27,33,38,50,51,57,63,66,67,68,70,73,83,91
1178 - 08,11,15,22,26,27,33,47,53,59,64,66,68,70,73,81,82,85,95,96
1177 - 02,08,16,23,27,29,43,45,48,50,58,59,60,62,64,79,85,93,95,97
1176 - 09,11,14,17,22,24,33,46,50,59,64,66,67,73,76,79,82,87,88,94
1175 - 10,12,13,15,18,20,22,24,27,31,42,48,50,74,76,85,88,91,92,93
1174 - 04,06,09,16,23,24,27,28,39,41,48,50,56,58,65,66,70,78,81,83
1173 - 02,06,11,19,20,33,36,39,40,43,44,48,50,61,63,68,75,79,88,98
1172 - 00,02,08,12,26,29,38,40,41,42,43,44,47,54,69,72,81,90,95,97
1171 - 03,09,11,12,18,29,38,44,51,52,55,63,64,76,80,83,84,85,86,98
1170 - 01,10,14,15,35,40,48,50,53,58,61,65,69,74,77,78,85,87,92,99
1169 - 00,08,11,17,21,22,34,40,41,46,48,50,54,58,60,68,75,77,80,92
1168 - 06,12,14,29,39,49,53,57,58,63,65,67,82,85,90,91,93,95,96,97
1167 - 00,02,04,15,22,36,38,40,41,43,50,54,55,63,72,73,85,86,92,99
1166 - 02,06,11,18,20,29,30,44,45,48,54,58,59,66,68,78,88,94,97,98
1165 - 05,12,21,24,28,32,33,42,43,48,49,57,59,60,62,64,68,79,89,92
1164 - 02,20,23,25,27,31,32,34,38,39,46,51,54,55,56,64,78,89,92,94
1163 - 04,08,09,12,19,23,25,29,30,31,33,42,54,66,69,70,74,79,82,89
1162 - 04,06,10,12,14,16,22,24,29,33,35,37,38,50,56,58,65,82,83,97
1161 - 00,26,27,39,42,45,50,54,55,63,67,73,78,79,87,90,91,95,96,99
1160 - 01,07,08,12,19,24,27,33,35,37,38,42,43,51,55,57,69,70,75,83
1159 - 03,10,11,15,17,20,24,34,38,39,40,46,53,59,63,73,86,89,93,98
1158 - 00,01,12,13,30,32,36,42,45,47,49,54,56,60,61,75,87,91,92,97
1157 - 01,04,05,08,09,17,29,38,43,50,51,60,67,69,82,84,85,86,87,98
1156 - 05,06,08,09,21,23,27,28,29,32,41,45,46,50,56,65,77,81,83,85
1155 - 11,13,15,26,29,30,36,47,49,52,53,57,61,65,66,78,85,86,89,97
1154 - 00,04,07,09,11,29,31,32,35,37,47,48,61,73,80,81,88,89,91,94
1153 - 04,12,14,27,38,40,42,45,46,70,71,72,79,84,86,87,92,96,97,98
1152 - 01,03,08,16,17,19,20,21,25,33,34,39,40,47,52,71,79,87,88,99
1151 - 02,16,22,24,26,30,32,36,50,53,58,65,66,68,77,78,87,91,92,93
1150 - 00,02,13,21,31,36,39,40,41,42,43,55,57,63,70,71,83,89,91,93
1149 - 02,09,14,15,16,19,25,26,27,29,42,46,49,51,53,77,80,84,86,88
1148 - 00,01,04,05,26,30,35,50,51,63,67,68,71,76,81,83,85,87,92,99
1147 - 06,08,19,37,38,39,47,48,55,58,72,74,78,79,84,86,88,90,96,97
1146 - 04,13,20,27,33,37,39,40,42,51,57,64,66,73,75,80,85,90,96,99
1145 - 07,13,14,15,24,28,30,35,36,40,41,45,50,57,58,71,75,82,91,95
1144 - 03,13,18,24,26,28,40,43,45,49,58,64,73,77,78,79,82,88,97,99
1143 - 08,10,15,20,23,26,33,34,35,36,40,43,49,51,60,63,81,87,91,97
1142 - 01,09,15,23,31,37,44,45,49,50,51,63,70,71,75,79,83,86,91,94
1141 - 02,11,15,18,20,22,26,28,38,44,45,49,64,72,74,82,83,84,86,87
1140 - 10,16,20,24,26,29,35,38,47,48,53,59,62,69,71,74,89,94,97,99
1139 - 01,05,07,09,12,15,18,20,27,32,44,50,51,66,67,77,80,87,97,99
1138 - 01,12,17,20,21,22,25,28,31,39,47,57,65,72,73,78,79,86,88,98
1137 - 13,17,19,20,27,31,42,46,49,50,53,54,67,74,76,81,85,88,91,94
1136 - 02,09,14,15,18,21,32,40,44,48,57,62,63,71,81,88,90,92,94,96
1135 - 01,16,17,19,29,30,35,36,38,42,43,45,47,52,58,68,74,81,93,97
1134 - 01,05,09,17,22,23,24,34,41,42,46,49,52,55,58,60,75,79,84,89
1133 - 00,01,06,17,24,28,29,36,52,56,57,59,61,67,70,80,86,89,95,99
1132 - 03,05,08,12,13,20,21,22,29,36,40,44,53,57,60,65,72,75,78,88
1131 - 02,13,19,28,31,34,39,41,44,54,55,57,64,66,70,81,82,86,90,95
1130 - 05,14,17,18,22,23,34,39,44,50,60,65,66,76,79,81,86,93,94,98
1129 - 01,03,07,15,18,20,21,28,43,48,53,55,58,62,68,85,87,89,97,98
1128 - 03,08,16,19,27,29,35,44,46,48,52,55,59,61,64,72,73,76,84,88
1127 - 00,01,13,14,15,20,25,31,39,44,46,57,58,64,67,72,75,84,85,90
1126 - 01,10,11,16,17,19,20,26,29,36,47,64,66,72,73,75,79,85,93,94
1125 - 03,05,07,12,14,15,22,31,40,53,54,57,60,62,63,70,82,84,92,96
1124 - 08,09,13,15,20,29,30,32,36,38,41,44,53,56,62,65,68,78,93,96
1123 - 00,07,10,16,23,25,26,33,37,38,40,41,45,51,53,61,68,69,79,84
1122 - 00,02,03,09,11,13,14,17,23,28,32,45,48,54,57,58,68,70,71,79
1121 - 01,02,06,07,15,29,35,37,38,43,46,52,53,54,55,57,60,66,90,95
1120 - 03,07,12,17,20,25,32,40,43,44,48,56,65,73,78,84,86,87,94,99
1119 - 03,10,15,18,28,32,36,45,46,48,50,55,60,63,65,74,82,91,96,98
1118 - 00,08,11,14,17,19,20,24,35,37,42,44,50,54,58,64,69,74,76,78
1117 - 10,15,23,35,36,40,41,48,55,62,66,69,71,80,82,87,91,95,96,97
1116 - 00,03,07,08,11,18,29,31,48,52,54,59,63,70,72,76,77,80,81,87
1115 - 00,07,14,20,29,30,31,45,50,55,61,66,67,69,71,72,75,76,80,88
1114 - 01,15,16,19,24,27,33,40,41,43,53,67,71,74,75,76,77,79,81,83
1113 - 02,07,09,12,22,24,29,30,33,36,37,46,60,62,63,71,75,80,89,90
1112 - 01,03,05,19,24,25,28,33,41,47,54,56,70,75,78,87,91,92,95,96
1111 - 07,11,13,17,20,27,34,39,44,45,53,58,59,74,75,80,83,88,94,99
1110 - 02,04,06,07,08,09,12,14,35,49,57,68,69,70,72,76,82,84,85,93
1109 - 00,07,17,23,24,32,33,38,43,44,45,47,53,68,69,77,78,81,90,91
1108 - 04,05,08,12,31,38,39,41,45,48,52,53,55,59,69,74,83,85,95,96
1107 - 06,14,16,24,29,30,36,38,42,43,55,58,63,66,73,82,85,88,89,95
1106 - 08,13,22,26,33,35,43,46,47,48,49,50,54,63,64,65,70,85,86,99
1105 - 03,13,14,22,27,37,40,41,50,56,61,62,80,83,84,88,92,95,97,99
1104 - 01,04,15,17,35,36,45,48,51,53,54,56,58,64,76,77,81,82,84,94
1103 - 03,08,10,12,17,26,47,54,64,67,69,72,73,82,83,84,89,93,97,98
1102 - 01,12,14,15,21,25,30,33,40,51,56,57,60,64,70,75,80,82,89,99
1101 - 10,21,22,23,26,27,31,33,46,47,48,56,57,64,70,73,84,87,94,98
1100 - 03,07,13,15,26,28,31,32,33,36,37,44,52,60,68,70,73,76,96,98
1099 - 00,02,04,07,10,13,14,16,17,23,33,37,38,48,54,59,64,73,79,81
1098 - 01,04,06,10,17,29,32,37,42,45,46,53,67,68,71,82,87,91,94,95
1097 - 01,09,10,13,20,21,37,39,40,41,44,51,61,65,78,79,89,91,92,97
1096 - 00,04,05,06,08,09,10,12,27,40,46,48,50,58,65,66,76,86,90,99
1095 - 09,13,21,23,26,32,34,35,44,50,51,56,64,66,73,75,81,86,89,92
1094 - 05,15,20,23,25,29,45,49,50,57,64,65,67,73,77,78,79,84,85,88
1093 - 01,02,08,21,25,39,43,44,60,63,69,73,77,78,82,83,87,93,98,99
1092 - 02,05,06,14,22,27,29,46,47,48,49,52,54,55,58,68,75,79,87,90
1091 - 27,28,42,44,53,54,57,59,61,63,65,74,78,79,80,83,86,87,95,96
1090 - 00,01,03,08,09,16,19,28,35,47,50,51,59,61,63,68,82,89,92,94
1089 - 04,07,22,28,34,35,38,43,49,55,61,64,74,76,83,84,85,89,93,99
1088 - 00,01,07,19,21,29,35,38,40,42,43,47,56,57,58,61,80,84,92,95
1087 - 05,07,16,19,26,30,40,41,45,46,52,55,57,62,72,76,87,89,90,91
1086 - 03,15,16,19,20,25,27,38,44,57,58,66,69,72,74,78,83,96,98,99
1085 - 07,09,11,17,27,33,34,38,42,44,56,61,63,64,82,83,86,92,93,96
1084 - 11,26,35,38,42,45,46,52,53,56,57,59,64,72,75,77,81,85,91,93
1083 - 00,02,13,21,22,25,39,40,48,49,54,61,63,64,67,72,80,84,85,92
1082 - 01,03,09,21,25,29,39,48,51,60,66,67,68,76,78,81,84,94,96,99
1081 - 11,19,23,24,25,29,31,35,36,39,42,45,47,54,58,62,73,74,89,98
1080 - 04,15,34,37,41,49,51,61,63,67,68,69,70,71,72,81,84,86,97,99
1079 - 01,04,09,12,13,28,32,42,44,54,69,75,77,78,79,83,84,92,93,94
1078 - 05,06,10,15,16,18,20,23,37,41,44,48,50,52,54,56,67,68,71,74
1077 - 02,06,11,15,17,33,38,40,47,52,63,70,71,75,76,77,81,88,92,98
1076 - 00,04,07,19,27,33,35,38,40,48,53,65,74,75,82,83,84,86,88,95
1075 - 03,07,10,13,15,25,27,35,38,50,57,62,63,68,70,71,75,80,83,98
1074 - 04,07,10,12,17,27,28,32,40,41,44,47,49,58,59,66,69,75,89,92
1073 - 00,07,12,13,14,21,24,27,29,32,35,49,53,54,58,64,67,70,73,86
1072 - 07,10,15,18,21,39,41,42,43,46,49,55,64,67,68,75,81,84,86,92
1071 - 01,17,22,23,30,42,45,46,50,61,62,63,72,74,79,81,83,84,97,98
1070 - 05,07,10,12,15,30,39,42,51,54,61,62,71,73,76,83,84,88,96,98
1069 - 10,13,14,17,19,28,33,34,41,42,51,58,70,75,77,78,86,91,92,93
1068 - 00,02,09,24,28,32,34,36,44,51,52,55,60,67,72,75,84,85,86,97
1067 - 00,06,09,11,12,15,43,45,46,55,57,58,60,67,75,79,80,86,87,93
1066 - 03,19,34,39,43,44,48,59,61,63,64,70,73,74,77,79,85,89,91,95
1065 - 07,18,19,21,23,24,31,33,42,45,47,53,58,76,78,81,84,85,89,96
1064 - 01,02,08,09,15,32,46,48,50,53,55,56,66,68,79,85,87,91,92,93
1063 - 02,06,11,21,31,35,36,37,48,53,54,64,65,73,74,85,86,87,91,97
1062 - 03,04,08,12,17,19,20,29,30,38,47,48,53,64,73,75,76,88,95,99
1061 - 02,07,16,20,25,26,30,39,43,48,51,53,65,70,71,72,82,90,91,94
1060 - 02,03,13,19,26,29,30,32,37,39,41,42,67,69,70,74,78,81,82,95
1059 - 04,05,15,30,38,39,41,48,52,53,57,58,63,65,78,85,88,92,95,97
1058 - 05,08,12,27,28,34,38,43,45,47,51,53,54,55,58,66,79,86,98,99
1057 - 12,21,23,34,35,37,38,41,44,57,62,65,68,81,83,84,86,90,93,96
1056 - 01,02,06,08,13,19,23,26,30,31,36,46,66,67,71,84,86,89,95,98
1055 - 03,05,07,13,14,16,23,28,36,38,58,63,70,72,85,86,87,96,97,98
1054 - 04,05,10,14,17,18,21,24,34,40,41,45,47,49,57,77,79,87,98,99
1053 - 01,02,03,06,07,09,13,23,26,29,34,43,55,60,66,68,81,86,87,97
1052 - 00,02,03,06,16,23,29,34,35,39,40,53,57,60,66,68,79,90,92,97
1051 - 00,22,37,43,44,48,54,55,61,67,68,72,79,84,87,91,93,97,98,99
1050 - 01,02,03,04,06,17,19,28,33,43,47,53,54,69,71,78,84,86,89,97
1049 - 00,03,07,13,14,18,22,31,41,42,48,51,58,67,70,76,80,85,89,95
1048 - 03,11,16,26,34,37,41,42,45,47,51,52,56,63,76,78,86,89,95,99
1047 - 15,27,29,31,32,34,38,40,41,50,53,55,69,73,76,88,90,91,96,97
1046 - 13,17,23,30,31,34,36,37,38,47,53,58,60,63,70,76,77,88,89,93
1045 - 08,11,14,20,25,27,28,32,37,44,47,48,58,76,79,80,90,95,97,99
1044 - 06,07,11,22,23,25,29,31,37,41,44,46,49,55,61,77,80,81,82,98
1043 - 00,03,04,11,16,17,28,31,38,41,44,48,49,55,59,72,90,91,94,96
1042 - 05,10,11,12,14,15,20,25,34,35,42,45,48,60,64,65,73,86,89,92
1041 - 04,11,19,22,25,29,38,40,42,44,52,53,55,59,79,81,84,90,93,95
1040 - 05,07,09,15,17,22,26,37,44,46,61,68,70,71,72,74,79,83,86,95
1039 - 02,06,10,12,17,22,23,26,31,36,38,48,54,60,73,79,81,82,86,95
1038 - 00,03,06,07,10,17,18,21,22,23,35,36,39,57,64,67,82,84,85,98
1037 - 05,07,10,13,21,26,29,32,41,46,47,49,50,59,62,69,72,75,94,96
1036 - 01,06,12,18,20,34,36,37,40,42,49,60,62,63,69,71,78,80,86,93
1035 - 00,03,05,08,14,26,29,30,35,39,46,47,66,69,71,73,81,82,85,92
1034 - 00,03,04,08,09,12,24,29,34,36,43,54,58,60,61,64,79,80,87,90
1033 - 01,04,08,09,10,20,33,36,38,41,51,54,55,57,61,67,71,87,89,94
1032 - 00,02,07,09,11,12,17,21,22,31,55,64,73,77,79,84,87,94,97,99
1031 - 00,09,15,19,22,25,27,32,37,40,41,44,45,65,74,82,83,87,88,91
1030 - 00,02,13,17,39,45,47,49,53,60,63,64,74,78,83,86,89,90,91,92
1029 - 03,05,06,14,16,21,27,29,34,44,48,59,74,76,81,85,93,94,95,98
1028 - 01,06,08,15,19,20,29,35,40,44,56,62,66,72,74,75,76,81,82,95
1027 - 05,07,10,11,15,21,24,30,31,38,44,47,48,56,68,73,74,78,91,95
1026 - 02,09,10,11,25,26,32,43,44,45,47,51,53,56,64,69,77,78,80,93
1025 - 06,16,21,27,30,32,36,38,40,43,49,54,68,71,77,82,85,87,90,92
1024 - 04,06,13,16,20,21,26,38,40,41,45,49,51,55,69,74,91,97,98,99
1023 - 06,13,18,19,25,32,39,48,49,59,69,70,73,75,76,79,80,90,93,95
1022 - 03,06,13,15,28,29,31,41,42,46,48,53,55,60,62,74,78,79,80,89
1021 - 01,02,08,19,23,25,26,27,33,40,41,42,45,50,52,69,74,85,89,96
1020 - 02,09,13,19,20,23,30,31,34,37,44,47,50,51,57,59,79,88,93,98
1019 - 00,01,08,09,21,25,27,34,35,44,48,50,53,55,59,69,75,85,86,99
1018 - 00,02,08,12,15,26,28,31,32,39,40,49,50,61,65,73,79,80,82,86
1017 - 04,07,11,12,16,17,19,35,37,41,42,44,45,50,66,76,83,86,91,93
1016 - 01,04,05,06,08,11,20,23,29,36,49,50,57,62,70,76,77,86,87,90
1015 - 00,02,08,11,17,20,24,31,35,42,46,52,58,66,72,73,81,92,93,96
1014 - 01,05,09,11,12,17,18,27,32,33,37,38,39,58,60,61,72,75,91,96
1013 - 00,03,08,11,22,26,30,47,48,55,59,60,63,69,72,80,84,87,88,99
1012 - 00,04,07,09,11,13,42,44,45,50,53,59,65,67,70,74,81,89,90,97
1011 - 02,03,04,12,15,16,17,21,25,30,47,50,54,55,60,71,78,90,92,93
1010 - 02,17,18,19,21,22,26,29,42,44,51,52,60,69,71,72,73,78,94,99
1009 - 10,11,14,33,36,37,38,40,50,52,54,56,65,66,67,70,78,86,89,98
1008 - 03,06,07,10,20,34,36,39,40,50,51,65,70,72,73,77,83,84,87,99
1007 - 02,04,08,15,16,20,24,33,37,53,55,58,70,72,74,79,81,87,88,99
1006 - 01,14,19,25,29,32,38,55,56,65,69,77,78,81,90,91,92,94,97,99
1005 - 03,05,08,15,17,29,33,34,36,47,59,65,68,72,77,78,87,90,93,97
1004 - 00,03,09,10,29,30,34,37,42,48,50,54,56,63,64,69,78,81,97,98
1003 - 07,11,12,16,19,28,31,39,49,55,61,67,72,75,81,87,88,90,93,98
1002 - 03,09,10,15,16,17,22,27,30,40,42,44,49,62,67,73,74,83,90,97
1001 - 03,08,11,16,19,23,25,34,35,36,37,42,47,58,64,67,68,88,92,97
1000 - 03,12,15,25,26,30,34,37,38,40,41,43,49,50,53,62,63,64,70,95
999 - 01,03,04,09,10,13,18,20,25,30,39,60,62,66,68,77,78,83,89,99
998 - 01,05,18,21,22,30,34,35,39,43,47,51,54,56,57,80,88,89,92,99
997 - 00,03,04,08,29,33,36,38,41,48,50,57,59,60,66,82,86,87,88,90
996 - 01,02,03,04,10,23,29,38,50,51,54,59,60,61,71,72,74,83,90,91
995 - 00,03,13,17,19,33,36,37,43,47,66,70,72,75,76,78,80,87,91,99
994 - 00,04,07,15,18,19,20,31,36,41,42,46,60,63,77,83,84,95,98,99
993 - 00,04,08,09,16,22,38,42,43,46,49,50,57,58,59,64,69,70,75,84
992 - 06,08,15,18,24,27,36,40,46,52,55,63,74,76,80,81,86,87,90,97
991 - 06,08,10,16,18,22,26,28,47,48,58,61,65,66,67,68,72,78,92,97
990 - 06,07,14,25,27,30,31,43,46,48,56,64,65,70,73,81,83,88,89,99
989 - 00,09,10,32,39,44,47,48,54,63,66,71,72,76,80,87,89,91,95,96
988 - 02,05,06,11,15,21,30,44,49,50,51,54,64,67,70,73,85,89,92,99
987 - 11,15,20,21,32,36,38,39,40,52,60,64,66,68,77,80,87,88,90,98
986 - 16,18,21,23,26,31,34,38,41,43,49,52,57,62,63,68,83,88,91,92
985 - 00,01,07,12,15,38,43,50,57,67,72,76,80,88,89,90,92,93,95,97
984 - 00,05,06,09,13,14,18,24,30,38,43,45,52,53,56,62,75,80,86,98
983 - 02,03,10,15,17,19,24,27,33,41,54,55,58,60,69,72,78,87,91,93
982 - 02,03,10,13,16,18,26,28,32,38,40,42,44,46,48,66,73,75,77,83
981 - 00,01,02,03,15,28,31,39,40,41,51,56,69,77,78,85,88,89,90,97
980 - 12,14,16,19,21,23,24,26,45,46,48,52,61,66,75,80,83,85,97,99
979 - 00,08,09,15,16,17,42,47,48,52,54,59,71,73,77,84,87,94,95,96
978 - 06,19,21,23,27,40,41,48,49,51,58,60,70,74,77,78,81,82,89,93
977 - 04,07,11,14,15,21,22,24,25,28,40,44,47,49,65,74,77,82,85,94
976 - 01,09,22,23,26,40,41,45,47,49,53,59,64,65,70,79,88,92,93,98
975 - 00,02,03,05,08,11,14,18,30,35,42,45,46,48,49,78,83,89,92,93
974 - 01,10,17,23,24,25,26,27,29,36,45,49,55,56,61,66,78,80,87,96
973 - 06,09,19,28,30,32,38,42,55,65,72,80,82,86,87,88,91,92,95,98
972 - 00,01,03,08,17,20,23,24,32,34,50,53,55,58,62,77,84,85,92,94
971 - 05,08,10,11,22,23,26,27,32,44,54,59,61,63,64,67,70,79,84,94
970 - 02,06,07,08,09,14,17,21,26,32,37,39,46,48,57,68,77,80,88,92
969 - 05,13,20,25,29,35,36,41,47,51,56,57,60,72,73,74,82,85,91,99
968 - 01,03,07,08,16,19,23,25,41,45,48,49,61,68,70,74,78,81,91,97
967 - 01,14,20,21,24,28,30,36,42,46,55,56,63,64,76,79,80,92,95,99
966 - 01,06,12,13,17,35,40,43,46,50,53,56,59,60,67,68,72,90,91,98
965 - 04,13,14,19,23,29,30,38,39,40,42,64,74,78,79,80,81,82,92,98
964 - 07,10,20,23,24,25,28,36,42,49,51,71,72,80,81,82,89,92,95,98
963 - 01,04,06,09,11,14,27,28,30,33,37,54,64,65,72,77,78,82,91,95
962 - 01,02,11,15,20,21,26,36,47,49,51,67,73,74,82,88,91,95,96,99
961 - 01,03,06,08,18,36,37,43,46,51,58,59,72,73,74,75,79,82,94,97
960 - 01,02,05,06,19,27,38,42,52,54,56,65,70,74,82,83,86,90,92,93
959 - 07,09,10,11,16,19,21,27,52,54,60,62,74,78,80,86,87,92,93,97
958 - 15,19,23,31,32,34,37,38,40,45,48,49,50,64,70,71,90,91,92,93
957 - 02,07,13,17,23,27,43,54,60,61,63,68,69,74,75,76,81,89,95,99
956 - 00,01,04,05,12,16,23,24,42,46,60,62,64,66,69,81,84,90,95,97
955 - 10,16,22,26,29,32,36,39,41,44,45,54,56,57,60,65,70,74,85,92
954 - 00,08,09,12,16,23,24,25,29,31,41,43,49,57,58,64,71,73,78,87
953 - 13,18,20,28,30,32,37,44,62,63,67,69,70,74,79,86,89,91,96,97
952 - 08,11,13,18,28,38,41,43,46,52,55,62,68,70,75,76,85,88,92,95
951 - 00,02,03,04,05,11,16,19,21,42,43,49,55,56,73,80,90,91,94,99
950 - 00,01,03,08,21,22,45,50,53,58,59,63,68,69,76,77,80,85,87,90
949 - 04,05,09,28,29,34,36,43,50,57,60,61,63,66,68,76,77,87,94,96
948 - 01,03,06,08,09,21,30,34,41,44,46,68,74,79,80,82,88,90,94,95
947 - 01,04,07,08,10,18,23,25,29,30,35,37,46,54,69,72,77,81,83,93
946 - 00,03,04,06,08,20,21,24,25,26,31,36,43,52,64,74,75,79,91,98
945 - 03,07,18,21,26,31,32,36,41,54,55,57,60,64,66,67,74,80,94,98
944 - 02,05,06,09,11,17,18,25,26,28,33,37,44,52,55,56,65,71,76,86
943 - 03,13,14,19,21,32,39,41,42,45,60,62,63,66,69,70,79,82,85,87
942 - 00,03,05,06,09,10,13,24,27,29,34,36,41,63,64,74,76,81,90,96
941 - 04,07,16,21,22,26,29,32,35,41,43,55,65,66,67,70,77,78,80,89
940 - 02,19,20,23,24,25,33,35,36,38,49,59,65,66,73,75,77,78,87,97
939 - 00,01,04,06,11,16,33,35,38,40,42,43,44,46,47,48,59,66,76,82
938 - 04,05,09,11,12,33,35,36,38,51,55,56,58,69,76,87,94,95,96,98
937 - 01,03,05,07,16,23,30,34,37,40,45,46,47,49,61,63,68,87,89,90
936 - 00,21,26,29,34,37,50,53,56,58,60,67,68,72,77,79,81,83,92,99
935 - 06,13,17,21,34,36,38,42,44,47,50,62,67,73,74,75,80,85,91,97
934 - 00,12,14,20,21,23,37,44,48,55,58,67,73,74,76,85,87,90,96,98
933 - 12,18,19,20,23,26,27,29,35,37,54,58,59,74,80,83,85,89,96,98
932 - 12,19,22,25,28,38,41,47,49,52,57,61,66,67,69,74,87,89,90,95
931 - 01,02,03,06,08,10,12,13,27,36,39,43,45,49,65,72,73,74,87,90
930 - 03,04,05,21,26,28,40,43,45,48,54,56,62,66,69,81,82,84,95,96
929 - 03,04,12,13,15,19,30,35,42,53,61,62,63,69,71,73,77,88,90,92
928 - 12,15,17,22,31,32,35,43,44,59,61,73,75,76,78,81,83,86,87,91
927 - 02,04,05,19,21,22,24,26,30,33,60,63,69,70,80,82,84,87,92,94
926 - 03,04,07,08,15,18,19,20,22,29,38,49,51,64,71,79,80,82,88,99
925 - 02,12,17,20,23,24,31,34,40,52,53,55,70,73,77,80,81,87,89,98
924 - 00,01,03,10,12,18,24,26,27,28,37,38,41,43,52,65,66,74,93,97
923 - 00,01,21,22,29,30,46,47,51,52,65,66,69,74,81,84,85,89,90,93
922 - 02,04,11,18,30,35,51,56,58,59,62,69,74,76,78,80,81,82,85,90
921 - 02,04,12,17,20,22,26,30,36,44,49,51,55,56,66,80,91,93,95,99
920 - 10,11,15,18,31,33,34,39,42,47,51,54,56,57,77,79,81,90,92,99
919 - 00,05,08,25,29,33,41,46,48,51,54,65,69,72,77,79,82,83,90,99
918 - 08,09,13,18,30,31,33,41,48,50,51,61,74,76,84,85,87,89,94,97
917 - 03,10,21,28,34,35,43,44,53,55,62,72,73,78,80,84,85,87,91,96
916 - 03,07,17,22,23,27,30,31,39,44,46,56,58,72,75,76,81,82,83,84
915 - 02,11,13,16,17,19,26,28,30,38,41,44,50,58,64,69,78,86,90,95
